"","BRAND_NAME","ESTIMATE_SPEND_AMT","DATE","GEOGRAPHY"
"43922","HUMIRA",60.7709665,2019-01-01,"Parkersburg"
"43923","HUMIRA",0.2522257,2018-11-01,"Ft. Wayne"
"43924","HUMIRA",345885.9912198,2019-05-01,"Wilkes Barre-Scranton-Hztn"
"43925","HUMIRA",5225.849637,2018-10-01,"San Francisco-Oak-San Jose"
"43926","HUMIRA",1986.9629042,2019-04-01,"Mankato"
"43927","HUMIRA",1459.0715242,2019-05-01,"Presque Isle"
"43928","HUMIRA",NA,2019-07-01,"Gainesville"
"43929","HUMIRA",2078.2827801,2019-01-01,"Abilene-Sweetwater"
"43930","HUMIRA",965.3699666,2018-11-01,"Alpena"
"43931","HUMIRA",2234.3566139,2019-03-01,"Sacramnto-Stkton-Modesto"
"43932","HUMIRA",4614.550975,2019-04-01,"Laredo"
"43933","HUMIRA",73245.1984207,2019-01-01,"Raleigh-Durham (Fayetvlle)"
"43934","HUMIRA",NA,2018-12-01,"YUMA_EL CENTRO AZ_CA"
"43935","HUMIRA",325.1559808,2019-05-01,"Clarksburg-Weston"
"43936","HUMIRA",NA,2019-07-01,"Memphis"
"43937","HUMIRA",25.1245334,2019-06-01,"Boston (Manchester)"
"43938","HUMIRA",17231.7570432,2019-05-01,"Youngstown"
"43939","HUMIRA",9261.3728057,2018-09-01,"Corpus Christi"
"43940","HUMIRA",657.1294331,2019-02-01,"Bangor"
"43941","HUMIRA",10.2205402,2019-03-01,"North Platte"
"43942","HUMIRA",NA,2018-10-01,"COLUMBIA_JEFFERSON CITY MO"
"43943","HUMIRA",170.1234442,2019-05-01,"Bakersfield"
"43944","HUMIRA",80.6531177,2019-05-01,"Ottumwa-Kirksville"
"43945","HUMIRA",37.7560072,2019-06-01,"North Platte"
"43946","HUMIRA",611311.72563,2019-04-01,"Madison"
"43947","HUMIRA",113.918484,2019-05-01,"Augusta-Aiken"
"43948","HUMIRA",NA,2019-07-01,"Helena"
"43949","HUMIRA",NA,2019-07-01,"Lexington"
"43950","HUMIRA",74695.5773784,2018-09-01,"Denver"
"43951","HUMIRA",371061.55755,2019-06-01,"Mobile-Pensacola (Ft Walt)"
"43952","HUMIRA",184.5597043,2018-10-01,"Evansville"
"43953","HUMIRA",6963.9826684,2019-06-01,"Wilmington"
"43954","HUMIRA",23.3807698,2019-06-01,"Mobile-Pensacola (Ft Walt)"
"43955","HUMIRA",NA,2019-02-01,"Seattle-Tacoma"
"43956","HUMIRA",26367.055007,2019-01-01,"Davenport-R.Island-Moline"
"43957","HUMIRA",NA,2019-07-01,"Springfield, MO"
"43958","HUMIRA",11404.6303403,2019-06-01,"Harrisonburg"
"43959","HUMIRA",0.9380524,2019-01-01,"Twin Falls"
"43960","HUMIRA",5.5480411,2018-11-01,"Utica"
"43961","HUMIRA",687.3724473,2019-05-01,"Gainesville"
"43962","HUMIRA",15766.7964091,2018-11-01,"Cedar Rapids-Wtrlo-IWC&Dub"
"43963","HUMIRA",47651.7421452,2018-10-01,"Kansas City"
"43964","HUMIRA",535.2443219,2019-03-01,"Wichita Falls & Lawton"
"43965","HUMIRA",4085.9283609,2019-02-01,"Bakersfield"
"43966","HUMIRA",0.1679162,2018-09-01,"Yuma-El Centro"
"43967","HUMIRA",1.9706365,2018-10-01,"Omaha"
"43968","HUMIRA",51.7490649,2019-05-01,"Hattiesburg-Laurel"
"43969","HUMIRA",NA,2019-07-01,"Spokane"
"43970","HUMIRA",14197.0763096,2019-03-01,"Palm Springs"
"43971","HUMIRA",4968.202086,2019-05-01,"Sherman-Ada"
"43972","HUMIRA",4814.1193644,2019-02-01,"Des Moines-Ames"
"43973","HUMIRA",NA,2019-07-01,"Lake Charles"
"43974","HUMIRA",1935.258908,2018-11-01,"Cheyenne-Scottsbluff"
"43975","HUMIRA",24798.9735487,2018-10-01,"Dayton"
"43976","HUMIRA",NA,2019-07-01,"Odessa-Midland"
"43977","HUMIRA",19386.8334205,2018-11-01,"La Crosse-Eau Claire"
"43978","HUMIRA",62.6384239,2018-12-01,"Fairbanks"
"43979","HUMIRA",42741.4389033,2019-01-01,"Milwaukee"
"43980","HUMIRA",3178.6188353,2019-06-01,"Montgomery-Selma"
"43981","HUMIRA",22775.500094,2019-02-01,"Fresno-Visalia"
"43982","HUMIRA",340.7634487,2019-06-01,"Binghamton"
"43983","HUMIRA",NA,2018-10-01,"DAVENPORT"
"43984","HUMIRA",0.5710799,2019-03-01,"Las Vegas"
"43985","HUMIRA",6170.5049503,2019-05-01,"Biloxi-Gulfport"
"43986","HUMIRA",40169.3416631,2019-02-01,"Flint-Saginaw-Bay City"
"43987","HUMIRA",NA,2019-07-01,"Duluth-Superior"
"43988","HUMIRA",1881.6222616,2019-01-01,"Wheeling-Steubenville"
"43989","HUMIRA",399.1445637,2019-01-01,"Utica"
"43990","HUMIRA",18881.8982319,2019-02-01,"Chattanooga"
"43991","HUMIRA",0.4479669,2018-09-01,"Colorado Springs-Pueblo"
"43992","HUMIRA",20760.6048218,2018-12-01,"Traverse City-Cadillac"
"43993","HUMIRA",220815.2641209,2019-04-01,"Wichita-Hutchinson Plus"
"43994","HUMIRA",4.9371407,2019-02-01,"Providence-New Bedford"
"43995","HUMIRA",9251.9711056,2018-11-01,"Green Bay-Appleton"
"43996","HUMIRA",24776.4790223,2018-10-01,"Little Rock-Pine Bluff"
"43997","HUMIRA",6108.2179921,2018-09-01,"Evansville"
"43998","HUMIRA",126.8692247,2019-04-01,"Minot-Bsmrck-Dcknsn(Wlstn)"
"43999","HUMIRA",687.0045829,2018-09-01,"Eureka"
"44000","HUMIRA",50.5792339,2019-06-01,"Dothan"
"44001","HUMIRA",NA,2019-07-01,"Colorado Springs-Pueblo"
"44002","HUMIRA",144463.2076638,2019-02-01,"Atlanta"
"44003","HUMIRA",68.4225046,2018-11-01,"Helena"
"44004","HUMIRA",301.3036105,2019-04-01,"Lafayette, LA"
"44005","HUMIRA",6523.3441913,2018-12-01,"Seattle-Tacoma"
"44006","HUMIRA",2.2865725,2018-12-01,"Seattle-Tacoma"
"44007","HUMIRA",19941.2363495,2018-10-01,"Ft. Wayne"
"44008","HUMIRA",1.1620306,2018-12-01,"Twin Falls"
"44009","HUMIRA",5438.8962476,2018-11-01,"Utica"
"44010","HUMIRA",NA,2019-07-01,"San Diego"
"44011","HUMIRA",162953.8599833,2019-02-01,"Miami-Ft. Lauderdale"
"44012","HUMIRA",8677.0326826,2018-09-01,"Atlanta"
"44013","HUMIRA",NA,2019-07-01,"New York"
"44014","HUMIRA",11730.5359435,2019-05-01,"Cedar Rapids-Wtrlo-IWC&Dub"
"44015","HUMIRA",1040.0252635,2019-03-01,"Albany, GA"
"44016","HUMIRA",0.7733509,2019-06-01,"Yakima-Pasco-Rchlnd-Knnwck"
"44017","HUMIRA",356930.6027254,2019-06-01,"New York"
"44018","HUMIRA",288.1076006,2019-04-01,"Ottumwa-Kirksville"
"44019","HUMIRA",19327.1024627,2018-09-01,"Reno"
"44020","HUMIRA",941.2599534,2019-04-01,"Lansing"
"44021","HUMIRA",16410.7431275,2019-04-01,"Tyler-Longview(Lfkn&Ncgd)"
"44022","HUMIRA",5237.6539755,2018-09-01,"Buffalo"
"44023","HUMIRA",3.8918613,2018-09-01,"Lubbock"
"44024","HUMIRA",4156.0673099,2019-04-01,"Youngstown"
"44025","HUMIRA",NA,2019-01-01,"PANAMA CITY FL"
"44026","HUMIRA",NA,2018-11-01,"ST LOUIS MO"
"44027","HUMIRA",17009.7311416,2019-04-01,"Minot-Bsmrck-Dcknsn(Wlstn)"
"44028","HUMIRA",9.4917165,2018-11-01,"Nashville"
"44029","HUMIRA",NA,2018-10-01,"MILWAUKEE WI"
"44030","HUMIRA",5.3948594,2018-11-01,"Washington, DC (Hagrstwn)"
"44031","HUMIRA",5299.8871115,2018-12-01,"Ft. Wayne"
"44032","HUMIRA",15784.6041177,2018-11-01,"Ft. Wayne"
"44033","HUMIRA",72.9774822,2019-02-01,"Laredo"
"44034","HUMIRA",NA,2018-09-01,"ABILENE_SWEETWATER"
"44035","HUMIRA",96.2166132,2019-01-01,"Great Falls"
"44036","HUMIRA",182.7635215,2018-10-01,"Victoria"
"44037","HUMIRA",57583.5171398,2019-04-01,"Sioux City"
"44038","HUMIRA",15.0844591,2019-03-01,"Cleveland-Akron (Canton)"
"44039","HUMIRA",NA,2019-07-01,"Portland, OR"
"44040","HUMIRA",4725.5835039,2018-09-01,"Joplin-Pittsburg"
"44041","HUMIRA",8811.0310446,2019-06-01,"Butte-Bozeman"
"44042","HUMIRA",NA,2019-07-01,"Dayton"
"44043","HUMIRA",52816.785052,2019-06-01,"Buffalo"
"44044","HUMIRA",3.1778268,2019-04-01,"Watertown"
"44045","HUMIRA",NA,2018-12-01,"JONESBORO AR"
"44046","HUMIRA",1717527.1622945,2018-11-01,"Miami-Ft. Lauderdale"
"44047","HUMIRA",16930.4096495,2018-09-01,"Charleston-Huntington"
"44048","HUMIRA",35.9842769,2019-03-01,"Evansville"
"44049","HUMIRA",304224.2152261,2018-11-01,"Atlanta"
"44050","HUMIRA",45474.2646925,2018-11-01,"Kansas City"
"44051","HUMIRA",2531.2737565,2019-03-01,"Tri-Cities, TN-VA"
"44052","HUMIRA",14509.2255719,2019-05-01,"Myrtle Beach-Florence"
"44053","HUMIRA",1045.9381938,2019-05-01,"Joplin-Pittsburg"
"44054","HUMIRA",0.6710335,2019-01-01,"Idaho Fals-Pocatllo(Jcksn)"
"44055","HUMIRA",46822.5269002,2019-03-01,"West Palm Beach-Ft. Pierce"
"44056","HUMIRA",2978.1943534,2019-01-01,"Austin"
"44057","HUMIRA",6205.7037593,2019-05-01,"Seattle-Tacoma"
"44058","HUMIRA",2897.9054825,2019-01-01,"Greenvll-Spart-Ashevll-And"
"44059","HUMIRA",4519.6113121,2018-09-01,"Medford-Klamath Falls"
"44060","HUMIRA",0.2416859,2018-12-01,"Terre Haute"
"44061","HUMIRA",176.3933345,2018-11-01,"Tucson (Sierra Vista)"
"44062","HUMIRA",48946.9097616,2018-09-01,"Colorado Springs-Pueblo"
"44063","HUMIRA",139310.8427088,2019-01-01,"Portland, OR"
"44064","HUMIRA",31043.4036496,2019-04-01,"Dothan"
"44065","HUMIRA",19.1404314,2019-03-01,"Grand Rapids-Kalmzoo-B.Crk"
"44066","HUMIRA",227676.0201328,2019-06-01,"Wausau-Rhinelander"
"44067","HUMIRA",NA,2018-09-01,"CHAMPAIGN SPRINGFIELD"
"44068","HUMIRA",51966.3347963,2019-06-01,"Spokane"
"44069","HUMIRA",0.0220666,2019-02-01,"Columbus-Tupelo-W Pnt-Hstn"
"44070","HUMIRA",NA,2018-09-01,"Ft. Myers-Naples"
"44071","HUMIRA",NA,2019-07-01,"Dothan"
"44072","HUMIRA",2.6072834,2019-04-01,"Omaha"
"44073","HUMIRA",364185.9807842,2019-02-01,"Nashville"
"44074","HUMIRA",9381.3225581,2019-02-01,"Oklahoma City"
"44075","HUMIRA",313312.4824889,2019-02-01,"Reno"
"44076","HUMIRA",165537.4688181,2019-01-01,"Salt Lake City"
"44077","HUMIRA",NA,2019-07-01,"Odessa-Midland"
"44078","HUMIRA",738.8586475,2019-02-01,"Wichita-Hutchinson Plus"
"44079","HUMIRA",745.1594747,2019-02-01,"Chico-Redding"
"44080","HUMIRA",8606.75291,2018-12-01,"Davenport-R.Island-Moline"
"44081","HUMIRA",54099.4258022,2019-01-01,"Johnstown-Altoona-St Colge"
"44082","HUMIRA",0.0232382,2019-06-01,"Terre Haute"
"44083","HUMIRA",2360.414112,2019-03-01,"Joplin-Pittsburg"
"44084","HUMIRA",23534.4661302,2019-03-01,"Charleston-Huntington"
"44085","HUMIRA",18350.733879,2019-04-01,"Cincinnati"
"44086","HUMIRA",11.0693793,2019-01-01,"Parkersburg"
"44087","HUMIRA",NA,2018-10-01,"MIAMI_FT LAUDERDALE FL"
"44088","HUMIRA",28319.7602005,2018-11-01,"Jonesboro"
"44089","HUMIRA",17.886468,2018-10-01,"Juneau"
"44090","HUMIRA",3385.3093339,2018-11-01,"Harlingen-Wslco-Brnsvl-McA"
"44091","HUMIRA",82.8756578,2019-01-01,"Phoenix (Prescott)"
"44092","HUMIRA",0.1970322,2019-02-01,"Erie"
"44093","HUMIRA",NA,2019-07-01,"Parkersburg"
"44094","HUMIRA",12171.932063,2019-03-01,"Tri-Cities, TN-VA"
"44095","HUMIRA",204.1862663,2018-12-01,"Watertown"
"44096","HUMIRA",45100.1470477,2019-06-01,"Roanoke-Lynchburg"
"44097","HUMIRA",325.7419069,2018-12-01,"Clarksburg-Weston"
"44098","HUMIRA",11.9470744,2019-04-01,"Ft. Wayne"
"44099","HUMIRA",6174.7549501,2019-05-01,"Huntsville-Decatur (Flor)"
"44100","HUMIRA",12799.8328586,2018-11-01,"Wichita-Hutchinson Plus"
"44101","HUMIRA",51560.8617924,2019-04-01,"Grand Rapids-Kalmzoo-B.Crk"
"44102","HUMIRA",4.3508226,2019-06-01,"New Orleans"
"44103","HUMIRA",NA,2018-10-01,"DAYTON OH"
"44104","HUMIRA",0.5748256,2019-02-01,"Corpus Christi"
"44105","HUMIRA",1.58017,2019-04-01,"Victoria"
"44106","HUMIRA",2.1767772,2019-01-01,"Victoria"
"44107","HUMIRA",12417.4514952,2019-05-01,"Medford-Klamath Falls"
"44108","HUMIRA",77025.1249335,2019-03-01,"Grand Rapids-Kalmzoo-B.Crk"
"44109","HUMIRA",NA,2018-12-01,"SOUTH BEND_ELKHART IN"
"44110","HUMIRA",606013.4082819,2019-04-01,"Los Angeles"
"44111","HUMIRA",683.6586198,2019-05-01,"Greenvll-Spart-Ashevll-And"
"44112","HUMIRA",146757.3454955,2019-02-01,"Little Rock-Pine Bluff"
"44113","HUMIRA",2757.0680116,2019-05-01,"Panama City"
"44114","HUMIRA",NA,2019-07-01,"Presque Isle"
"44115","HUMIRA",679647.0209636,2018-12-01,"Ft. Myers-Naples"
"44116","HUMIRA",2449.126591,2018-10-01,"Portland-Auburn"
"44117","HUMIRA",1799.7771163,2019-02-01,"Twin Falls"
"44118","HUMIRA",8360.9121044,2018-10-01,"Columbus-Tupelo-W Pnt-Hstn"
"44119","HUMIRA",NA,2018-09-01,"ORLANDO_DAYTONA BEACH"
"44120","HUMIRA",1101.9663034,2019-05-01,"Palm Springs"
"44121","HUMIRA",2414.9621859,2019-01-01,"Wichita-Hutchinson Plus"
"44122","HUMIRA",266939.0131157,2018-10-01,"Chicago"
"44123","HUMIRA",1058.0090009,2019-05-01,"Salt Lake City"
"44124","HUMIRA",36410.6352933,2018-09-01,"Providence-New Bedford"
"44125","HUMIRA",1075.4878155,2018-09-01,"New York"
"44126","HUMIRA",3194.3179779,2019-06-01,"Raleigh-Durham (Fayetvlle)"
"44127","HUMIRA",3319.5926473,2018-11-01,"Ft. Myers-Naples"
"44128","HUMIRA",9236.8322484,2019-01-01,"Green Bay-Appleton"
"44129","HUMIRA",52037.6267434,2018-10-01,"Mobile-Pensacola (Ft Walt)"
"44130","HUMIRA",28534.3769399,2019-03-01,"Johnstown-Altoona-St Colge"
"44131","HUMIRA",NA,2019-07-01,"Lincoln & Hastings-Krny"
"44132","HUMIRA",1060.3621769,2019-05-01,"North Platte"
"44133","HUMIRA",511.4558622,2018-09-01,"Shreveport"
"44134","HUMIRA",965.6282534,2018-09-01,"Houston"
"44135","HUMIRA",33.5817598,2019-04-01,"Milwaukee"
"44136","HUMIRA",12.7715317,2019-01-01,"Sherman-Ada"
"44137","HUMIRA",NA,2019-07-01,"Charlottesville"
"44138","HUMIRA",9.2890364,2018-10-01,"Kansas City"
"44139","HUMIRA",118558.2950417,2019-03-01,"Reno"
"44140","HUMIRA",NA,2019-07-01,"Ft. Smith-Fay-Sprngdl-Rgrs"
"44141","HUMIRA",71.0871079,2019-03-01,"Eureka"
"44142","HUMIRA",80374.8437732,2018-11-01,"Portland, OR"
"44143","HUMIRA",3.0359647,2019-01-01,"Helena"
"44144","HUMIRA",2861.5175023,2019-04-01,"Odessa-Midland"
"44145","HUMIRA",11.0960851,2018-10-01,"Syracuse"
"44146","HUMIRA",1291.4334649,2019-03-01,"Jackson, TN"
"44147","HUMIRA",6.3257574,2019-04-01,"Louisville"
"44148","HUMIRA",2166.1174915,2018-12-01,"Myrtle Beach-Florence"
"44149","HUMIRA",35.1401722,2018-12-01,"Baton Rouge"
"44150","HUMIRA",2813.9923415,2018-11-01,"Mankato"
"44151","HUMIRA",862681.9812904,2019-04-01,"Las Vegas"
"44152","HUMIRA",NA,2018-11-01,"SAN DIEGO CA"
"44153","HUMIRA",NA,2019-07-01,"Lansing"
"44154","HUMIRA",35733.0559198,2019-04-01,"West Palm Beach-Ft. Pierce"
"44155","HUMIRA",NA,2019-07-01,"Harlingen-Wslco-Brnsvl-McA"
"44156","HUMIRA",2001.0433174,2018-10-01,"Albany, GA"
"44157","HUMIRA",7810.3075364,2018-11-01,"El Paso (Las Cruces)"
"44158","HUMIRA",18049.5850547,2018-10-01,"Detroit"
"44159","HUMIRA",366014.2776783,2019-04-01,"Los Angeles"
"44160","HUMIRA",74281.4552136,2019-01-01,"Unknown"
"44161","HUMIRA",60.8784799,2018-12-01,"Roanoke-Lynchburg"
"44162","HUMIRA",701.4190759,2018-11-01,"Ft. Wayne"
"44163","HUMIRA",NA,2019-01-01,"Alexandria, LA"
"44164","HUMIRA",5.5228876,2018-12-01,"Harrisburg-Lncstr-Leb-York"
"44165","HUMIRA",2698.1934402,2018-10-01,"Fairbanks"
"44166","HUMIRA",11.3000789,2018-11-01,"Myrtle Beach-Florence"
"44167","HUMIRA",13.6996529,2018-09-01,"Chattanooga"
"44168","HUMIRA",35872.5878327,2019-01-01,"Toledo"
"44169","HUMIRA",11.2306997,2019-01-01,"Myrtle Beach-Florence"
"44170","HUMIRA",1430.3490333,2018-12-01,"Ft. Wayne"
"44171","HUMIRA",9747.2927768,2019-06-01,"Dallas-Ft. Worth"
"44172","HUMIRA",4666.1069044,2018-10-01,"Topeka"
"44173","HUMIRA",12922.0379031,2019-06-01,"Cincinnati"
"44174","HUMIRA",19549.9711825,2019-05-01,"Traverse City-Cadillac"
"44175","HUMIRA",0.1261128,2019-05-01,"La Crosse-Eau Claire"
"44176","HUMIRA",4858.6899457,2019-03-01,"Great Falls"
"44177","HUMIRA",1.004952,2019-05-01,"Austin"
"44178","HUMIRA",19411.1520462,2018-09-01,"Victoria"
"44179","HUMIRA",19228.7898973,2019-05-01,"Evansville"
"44180","HUMIRA",NA,2019-07-01,"Erie"
"44181","HUMIRA",25810.4940735,2019-05-01,"Pittsburgh"
"44182","HUMIRA",35.3680077,2019-05-01,"Columbus, OH"
"44183","HUMIRA",5.7047683,2019-06-01,"Greensboro-H.Point-W.Salem"
"44184","HUMIRA",541.819485,2018-10-01,"Portland-Auburn"
"44185","HUMIRA",0.3209458,2019-05-01,"Honolulu"
"44186","HUMIRA",NA,2019-07-01,"Flint-Saginaw-Bay City"
"44187","HUMIRA",8.0268294,2019-03-01,"San Diego"
"44188","HUMIRA",NA,2019-05-01,"Harlingen-Wslco-Brnsvl-McA"
"44189","HUMIRA",11554.3755722,2018-09-01,"Shreveport"
"44190","HUMIRA",NA,2019-01-01,"MILWAUKEE WI"
"44191","HUMIRA",2570.9232289,2019-04-01,"Utica"
"44192","HUMIRA",37371.5339888,2019-01-01,"Greenville-N.Bern-Washngtn"
"44193","HUMIRA",NA,2018-10-01,"HONOLULU HI"
"44194","HUMIRA",1889.2147122,2019-02-01,"Bowling Green"
"44195","HUMIRA",2875.0508153,2018-12-01,"Springfield-Holyoke"
"44196","HUMIRA",134.4304199,2019-05-01,"Sherman-Ada"
"44197","HUMIRA",21513.5513987,2018-09-01,"Peoria-Bloomington"
"44198","HUMIRA",NA,2019-07-01,"Hattiesburg-Laurel"
"44199","HUMIRA",131.6616822,2019-01-01,"Kansas City"
"44200","HUMIRA",1562.1088844,2018-10-01,"Quincy-Hannibal-Keokuk"
"44201","HUMIRA",3.1667919,2018-09-01,"Dayton"
"44202","HUMIRA",NA,2019-07-01,"Philadelphia"
"44203","HUMIRA",390671.99644,2018-09-01,"Chicago"
"44204","HUMIRA",539.6354876,2019-03-01,"Wilmington"
"44205","HUMIRA",450.6667931,2019-06-01,"Myrtle Beach-Florence"
"44206","HUMIRA",224459.3592495,2019-04-01,"Richmond-Petersburg"
"44207","HUMIRA",27.9657109,2019-06-01,"San Angelo"
"44208","HUMIRA",296.1715782,2019-04-01,"Chico-Redding"
"44209","HUMIRA",NA,2019-07-01,"Flint-Saginaw-Bay City"
"44210","HUMIRA",158.9880722,2019-01-01,"Jackson, TN"
"44211","HUMIRA",518856.0001241,2018-11-01,"Flint-Saginaw-Bay City"
"44212","HUMIRA",NA,2019-07-01,"Mankato"
"44213","HUMIRA",NA,2019-07-01,"Mankato"
"44214","HUMIRA",4.9371421,2019-06-01,"Providence-New Bedford"
"44215","HUMIRA",238.7330088,2018-12-01,"Bend, OR"
"44216","HUMIRA",NA,2019-07-01,"Providence-New Bedford"
"44217","HUMIRA",1028.6211163,2019-05-01,"Alpena"
"44218","HUMIRA",297.747458,2018-12-01,"Missoula"
"44219","HUMIRA",3754.4527456,2019-03-01,"Syracuse"
"44220","HUMIRA",18007.1369122,2018-09-01,"Springfield, MO"
"44221","HUMIRA",126714.1935986,2018-09-01,"Sioux City"
"44222","HUMIRA",3440.8579802,2019-04-01,"Cedar Rapids-Wtrlo-IWC&Dub"
"44223","HUMIRA",NA,2019-07-01,"Quincy-Hannibal-Keokuk"
"44224","HUMIRA",59370.6243159,2019-06-01,"New Orleans"
"44225","HUMIRA",5.4235729,2019-04-01,"Jacksonville"
"44226","HUMIRA",13754.8920122,2018-12-01,"Boise"
"44227","HUMIRA",203455.1998402,2018-09-01,"Minneapolis-St. Paul"
"44228","HUMIRA",NA,2018-10-01,"CLEVELAND OH"
"44229","HUMIRA",21598.1934119,2018-11-01,"La Crosse-Eau Claire"
"44230","HUMIRA",962.6389753,2018-09-01,"Myrtle Beach-Florence"
"44231","HUMIRA",1473.5528581,2018-09-01,"Dayton"
"44232","HUMIRA",415.8791236,2019-04-01,"Columbia-Jefferson City"
"44233","HUMIRA",NA,2019-07-01,"Tulsa"
"44234","HUMIRA",106927.6807121,2018-12-01,"Indianapolis"
"44235","HUMIRA",NA,2019-07-01,"Indianapolis"
"44236","HUMIRA",NA,2019-07-01,"Youngstown"
"44237","HUMIRA",NA,2018-11-01,"COLUMBUS OH"
"44238","HUMIRA",12245.4485562,2019-06-01,"Jacksonville"
"44239","HUMIRA",11429.809413,2018-11-01,"Augusta-Aiken"
"44240","HUMIRA",71.347138,2018-10-01,"Palm Springs"
"44241","HUMIRA",NA,2018-10-01,"WICHITA FALLS LAWTON TX_OK"
"44242","HUMIRA",18503.1141115,2019-03-01,"Fargo-Valley City"
"44243","HUMIRA",NA,2019-01-01,"North Platte"
"44244","HUMIRA",812.217401,2019-01-01,"Cincinnati"
"44245","HUMIRA",3.262701,2018-09-01,"Albuquerque-Santa Fe"
"44246","HUMIRA",NA,2019-02-01,"Denver"
"44247","HUMIRA",760.7830026,2019-03-01,"Tallahassee-Thomasville"
"44248","HUMIRA",7435.7748046,2019-04-01,"Sioux City"
"44249","HUMIRA",69121.0832175,2018-09-01,"Sacramnto-Stkton-Modesto"
"44250","HUMIRA",186084.4908234,2019-04-01,"Phoenix (Prescott)"
"44251","HUMIRA",15510.761907,2019-01-01,"Harrisonburg"
"44252","HUMIRA",55804.0752868,2019-02-01,"Raleigh-Durham (Fayetvlle)"
"44253","HUMIRA",NA,2019-07-01,"Salt Lake City"
"44254","HUMIRA",66.868152,2018-11-01,"Hartford & New Haven"
"44255","HUMIRA",0.700254,2019-02-01,"Sioux Falls(Mitchell)"
"44256","HUMIRA",6680.9706642,2018-10-01,"Wichita Falls & Lawton"
"44257","HUMIRA",17024.2349324,2019-02-01,"Springfield-Holyoke"
"44258","HUMIRA",17057.1921206,2019-02-01,"Wilkes Barre-Scranton-Hztn"
"44259","HUMIRA",7.2249448,2019-05-01,"St. Louis"
"44260","HUMIRA",5079.7728282,2019-04-01,"Monterey-Salinas"
"44261","HUMIRA",NA,2018-09-01,"ROANOKE_LYNCHBURG VA"
"44262","HUMIRA",1048.2128662,2019-04-01,"Buffalo"
"44263","HUMIRA",NA,2019-07-01,"Eugene"
"44264","HUMIRA",72.6077093,2019-03-01,"Monroe-El Dorado"
"44265","HUMIRA",0.2423039,2018-10-01,"Greenville-N.Bern-Washngtn"
"44266","HUMIRA",0.4222928,2018-09-01,"Tulsa"
"44267","HUMIRA",36083.5609623,2019-05-01,"Huntsville-Decatur (Flor)"
"44268","HUMIRA",NA,2019-07-01,"San Antonio"
"44269","HUMIRA",18846.6699847,2019-06-01,"Yakima-Pasco-Rchlnd-Knnwck"
"44270","HUMIRA",NA,2019-06-01,"Paducah-Cape Girard-Harsbg"
"44271","HUMIRA",3662.9418737,2019-01-01,"Gainesville"
"44272","HUMIRA",0.3219031,2018-11-01,"Roanoke-Lynchburg"
"44273","HUMIRA",2418.4746201,2018-12-01,"Juneau"
"44274","HUMIRA",NA,2019-07-01,"Rochestr-Mason City-Austin"
"44275","HUMIRA",0.7323049,2018-12-01,"South Bend-Elkhart"
"44276","HUMIRA",20377.420913,2018-11-01,"Columbia, SC"
"44277","HUMIRA",25.3073325,2018-10-01,"Missoula"
"44278","HUMIRA",163.4213356,2019-01-01,"Lansing"
"44279","HUMIRA",1402775.9011392,2018-11-01,"Portland, OR"
"44280","HUMIRA",NA,2019-01-01,"ROCHESTER NY"
"44281","HUMIRA",NA,2019-07-01,"Flint-Saginaw-Bay City"
"44282","HUMIRA",39.2038208,2018-11-01,"Wausau-Rhinelander"
"44283","HUMIRA",20732.8509914,2018-11-01,"Greenville-N.Bern-Washngtn"
"44284","HUMIRA",NA,2019-07-01,"Marquette"
"44285","HUMIRA",5868.5236754,2019-04-01,"Grand Junction-Montrose"
"44286","HUMIRA",1052.2872717,2019-04-01,"Wichita-Hutchinson Plus"
"44287","HUMIRA",24579.9804243,2019-06-01,"Shreveport"
"44288","HUMIRA",1.2344917,2018-12-01,"Kansas City"
"44289","HUMIRA",12864.9825119,2019-04-01,"Savannah"
"44290","HUMIRA",1.1380578,2019-06-01,"Kansas City"
"44291","HUMIRA",9.1695774,2019-05-01,"Glendive"
"44292","HUMIRA",0.2606797,2018-11-01,"Lake Charles"
"44293","HUMIRA",0.7006422,2018-11-01,"Albuquerque-Santa Fe"
"44294","HUMIRA",0.8672126,2019-01-01,"Madison"
"44295","HUMIRA",2.2694662,2019-01-01,"Lafayette, IN"
"44296","HUMIRA",18936.9612524,2019-05-01,"Evansville"
"44297","HUMIRA",113.2522051,2019-04-01,"Corpus Christi"
"44298","HUMIRA",527.9509348,2019-06-01,"Palm Springs"
"44299","HUMIRA",12353.0733,2018-10-01,"Myrtle Beach-Florence"
"44300","HUMIRA",NA,2018-09-01,"MERIDIAN MS"
"44301","HUMIRA",NA,2019-07-01,"Seattle-Tacoma"
"44302","HUMIRA",95.8701147,2019-05-01,"Great Falls"
"44303","HUMIRA",5770381.2538867,2018-12-01,"San Francisco-Oak-San Jose"
"44304","HUMIRA",NA,2018-11-01,"HATTIESBURG_LAUREL MS"
"44305","HUMIRA",NA,2019-07-01,"Kansas City"
"44306","HUMIRA",3809.4238123,2019-03-01,"Salisbury"
"44307","HUMIRA",NA,2019-07-01,"Toledo"
"44308","HUMIRA",41536.0195873,2018-09-01,"Nashville"
"44309","HUMIRA",16323.6881178,2018-11-01,"Myrtle Beach-Florence"
"44310","HUMIRA",0.6643668,2018-11-01,"Chico-Redding"
"44311","HUMIRA",28308.1395144,2019-04-01,"Jacksonville"
